     -1.80000000      7.25724460     17.24724885     27.24458810     37.24335595     47.24264533     57.24218294     67.24185803     77.24161721     87.24143157     97.24128407    107.24116406    117.24106449    127.24098055    137.24090881    147.24084681    157.24079267    167.24074498    177.24070267    187.24066485    197.24063086    207.24060013
     -1.79000000      7.22143033     17.21136397     27.20869415     37.20745919     47.20674735     57.20628431     67.20595903     77.20571797     87.20553216     97.20538455    107.20526445    117.20516481    127.20508082    137.20500905    147.20494701    157.20489285    167.20484515    177.20480281    187.20476498    197.20473097    207.20470023
     -1.78000000      7.18581643     17.17567907     27.17300019     37.17176242     47.17104935     57.17058568     67.17026002     77.17001872     87.16983275     97.16968502    107.16956484    117.16946514    127.16938110    137.16930929    147.16924722    157.16919303    167.16914531    177.16910295    187.16906511    197.16903109    207.16900034
     -1.77000001      7.15040290     17.14019415     27.13750621     37.13626563     47.13555135     57.13508704     67.13476100     77.13451946     87.13433333     97.13418549    107.13406522    117.13396546    127.13388137    137.13380953    147.13374743    157.13369321    167.13364547    177.13360309    187.13356523    197.13353120    207.13350044
     -1.76000001      7.11518974     17.10490920     27.10221221     37.10096883     47.10025334     57.09978839     67.09946198     77.09922021     87.09903391     97.09888596    107.09876561    117.09866579    127.09858165    137.09850976    147.09844763    157.09839339    167.09834562    177.09830324    187.09826536    197.09823132    207.09820054
     -1.75000001      7.08017694     17.06982423     27.06711819     37.06587203     47.06515532     57.06468974     67.06436296     77.06412094     87.06393449     97.06378643    107.06366599    117.06356611    127.06348192    137.06341000    147.06334784    157.06329357    167.06324578    177.06320338    187.06316549    197.06313143    207.06310065
     -1.74000001      7.04536450     17.03493924     27.03222415     37.03097521     47.03025729     57.02979108     67.02946393     77.02922168     87.02903507     97.02888689    107.02876637    117.02866643    127.02858219    137.02851023    147.02844804    157.02839375    167.02834594    177.02830352    187.02826561    197.02823154    207.02820075
     -1.73000001      7.01075243     17.00025422     26.99753010     36.99627837     46.99555925     56.99509241     66.99476490     76.99452241     86.99433564     96.99418735    106.99406675    116.99396674    126.99388246    136.99381046    146.99374824    156.99369392    166.99364610    176.99360365    186.99356574    196.99353165    206.99350085
     -1.72000001      6.97634072     16.96576918     26.96303602     36.96178153     46.96106121     56.96059374     66.96026586     76.96002314     86.95983621     96.95968781    106.95956713    116.95946706    126.95938273    136.95931069    146.95924844    156.95919410    166.95914625    176.95910379    186.95906586    196.95903177    206.95900095
     -1.71000001      6.94212936     16.93148410     26.92874193     36.92748467     46.92676315     56.92629507     66.92596682     76.92572387     86.92553678     96.92538827    106.92526750    116.92516737    126.92508300    136.92501092    146.92494864    156.92489427    166.92484641    176.92480393    186.92476598    196.92473188    206.92470105
     -1.70000001      6.90811836     16.89739901     26.89464782     36.89338780     46.89266509     56.89219638     66.89186777     76.89162459     86.89143734     96.89128872    106.89116788    116.89106769    126.89098326    136.89091115    146.89084884    156.89079445    166.89074656    176.89070407    186.89066611    196.89063199    206.89060115
     -1.69000001      6.87430771     16.86351388     26.86075368     36.85949091     46.85876702     56.85829769     66.85796872     76.85772530     86.85753791     96.85738917    106.85726825    116.85716800    126.85708353    136.85701138    146.85694903    156.85689462    166.85684671    176.85680420    186.85676623    196.85673210    206.85670125
     -1.68000001      6.84069741     16.82982873     26.82705953     36.82579402     46.82506894     56.82459900     66.82426966     76.82402602     86.82383847     96.82368962    106.82356862    116.82346831    126.82338379    136.82331160    146.82324923    156.82319479    166.82314686    176.82310434    186.82306635    196.82303221    206.82300135
     -1.67000001      6.80728746     16.79634355     26.79356536     36.79229711     46.79157085     56.79110030     66.79077060     76.79052673     86.79033902     96.79019007    106.79006899    116.78996861    126.78988405    136.78981183    146.78974942    156.78969496    166.78964701    176.78960447    186.78956647    196.78953232    206.78950145
     -1.66000001      6.77407785     16.76305833     26.76027116     36.75900019     46.75827275     56.75780159     66.75747153     76.75722744     86.75703958     96.75689052    106.75676935    116.75666892    126.75658431    136.75651205    146.75644962    156.75639513    166.75634716    176.75630461    186.75626659    196.75623242    206.75620155
     -1.65000001      6.74106858     16.72997309     26.72717695     36.72590325     46.72517465     56.72470287     66.72437246     76.72412814     86.72394013     96.72379096    106.72366972    116.72356922    126.72348457    136.72341227    146.72334981    156.72329530    166.72324731    176.72320474    186.72316671    196.72313253    206.72310165
     -1.64000001      6.70825965     16.69708782     26.69428272     36.69300631     46.69227653     56.69180415     66.69147339     76.69122884     86.69104067     96.69089140    106.69077008    116.69066953    126.69058482    136.69051249    146.69045000    156.69039547    166.69034746    176.69030487    186.69026683    196.69023264    206.69020174
     -1.63000001      6.67565105     16.66440251     26.66158846     36.66030935     46.65957841     56.65910543     66.65877431     76.65852953     86.65834122     96.65819184    106.65807044    116.65796983    126.65788508    136.65781271    146.65775019    156.65769564    166.65764761    176.65760500    186.65756695    196.65753275    206.65750184
     -1.62000001      6.64324279     16.63191717     26.62909418     36.62781237     46.62708028     56.62660669     66.62627522     76.62603023     86.62584176     96.62569227    106.62557080    116.62547013    126.62538533    136.62531293    146.62525038    156.62519580    166.62514776    176.62510513    186.62506706    196.62503285    206.62500193
     -1.61000001      6.61103485     16.59963180     26.59679988     36.59551539     46.59478214     56.59430795     66.59397613     76.59373092     86.59354230     96.59339271    106.59327115    116.59317042    126.59308558    136.59301315    146.59295057    156.59289597    166.59284790    176.59280526    186.59276718    196.59273296    206.59270203
     -1.60000001      6.57902724     16.56754639     26.56470556     36.56341838     46.56268399     56.56220921     66.56187704     76.56163160     86.56144284     96.56129314    106.56117151    116.56107072    126.56098584    136.56091336    146.56085076    156.56079613    166.56074805    176.56070539    186.56066730    196.56063306    206.56060212
     -1.59000001      6.54721995     16.53566095     26.53281122     36.53152137     46.53078583     56.53031046     66.52997794     76.52973228     86.52954337     96.52939356    106.52927186    116.52917101    126.52908609    136.52901358    146.52895094    156.52889630    166.52884819    176.52880552    186.52876741    196.52873316    206.52870222
     -1.58000001      6.51561297     16.50397548     26.50111686     36.49982434     46.49908766     56.49861170     66.49827884     76.49803296     86.49784390     96.49769399    106.49757221    116.49747131    126.49738633    136.49731379    146.49725113    156.49719646    166.49714834    176.49710565    186.49706753    196.49703327    206.49700231
     -1.57000001      6.48420631     16.47248996     26.46962247     36.46832730     46.46758948     56.46711293     66.46677973     76.46653363     86.46634442     96.46619441    106.46607255    116.46597160    126.46588658    136.46581400    146.46575131    156.46569662    166.46564848    176.46560578    186.46556764    196.46553337    206.46550240
     -1.56000001      6.45299995     16.44120442     26.43832807     36.43703025     46.43629130     56.43581416     66.43548061     76.43523430     86.43504495     96.43489484    106.43477290    116.43467189    126.43458683    136.43451421    146.43445150    156.43439678    166.43434862    176.43430590    186.43426775    196.43423347    206.43420250
     -1.55000001      6.42199390     16.41011883     26.40723363     36.40593318     46.40519310     56.40471538     66.40438150     76.40413497     86.40394547     96.40379525    106.40367324    116.40357217    126.40348707    136.40341442    146.40335168    156.40329694    166.40324876    176.40320603    186.40316787    196.40313357    206.40310259
     -1.54000001      6.39118815     16.37923320     26.37633918     36.37503610     46.37429490     56.37381660     66.37348237     76.37323563     86.37304599     96.37289567    106.37277359    116.37267246    126.37258731    136.37251463    146.37245186    156.37239710    166.37234890    176.37230615    186.37226798    196.37223367    206.37220268
     -1.53000001      6.36058270     16.34854754     26.34564470     36.34433900     46.34359668     56.34311781     66.34278324     76.34253629     86.34234650     96.34219608    106.34207393    116.34197274    126.34188755    136.34181484    146.34175204    156.34169726    166.34164904    176.34160628    186.34156809    196.34153377    206.34150277
     -1.52000001      6.33017754     16.31806183     26.31515020     36.31384189     46.31309846     56.31261901     66.31228411     76.31203694     86.31184702     96.31169650    106.31157426    116.31147302    126.31138779    136.31131504    146.31125222    156.31119741    166.31114918    176.31110640    186.31106820    196.31103387    206.31100286
     -1.51000001      6.29997266     16.28777609     26.28485568     36.28354476     46.28280023     56.28232020     66.28198497     76.28173760     86.28154752     96.28139690    106.28127460    116.28117330    126.28108803    136.28101525    146.28095239    156.28089757    166.28084932    176.28080652    186.28076831    196.28073397    206.28070295
     -1.50000001      6.26996806     16.25769030     26.25476113     36.25344762     46.25270199     56.25222139     66.25188583     76.25163824     86.25144803     96.25129731    106.25117493    116.25107358    126.25098827    136.25091545    146.25085257    156.25079772    166.25074945    176.25070664    186.25066842    196.25063407    206.25060304
     -1.49000001      6.24016374     16.22780447     26.22486656     36.22355047     46.22280374     56.22232257     66.22198668     76.22173889     86.22154853     96.22139771    106.22127526    116.22117386    126.22108850    136.22101565    146.22095275    156.22089788    166.22084959    176.22080677    186.22076852    196.22073417    206.22070313
     -1.48000001      6.21055969     16.19811860     26.19517197     36.19385330     46.19310547     56.19262375     66.19228753     76.19203953     86.19184903     96.19169812    106.19157559    116.19147414    126.19138873    136.19131585    146.19125292    156.19119803    166.19114972    176.19110689    186.19106863    196.19103426    206.19100321
     -1.47000001      6.18115590     16.16863268     26.16567735     36.16435612     46.16360720     56.16312492     66.16278837     76.16254016     86.16234953     96.16219852    106.16207592    116.16197441    126.16188897    136.16181605    146.16175309    156.16169818    166.16164986    176.16160700    186.16156874    196.16153436    206.16150330
     -1.46000001      6.15195238     16.13934672     26.13638271     36.13505892     46.13430892     56.13382608     66.13348921     76.13324079     86.13305002     96.13289891    106.13277625    116.13267468    126.13258920    136.13251625    146.13245327    156.13239833    166.13234999    176.13230712    186.13226885    196.13223446    206.13220339
     -1.45000001      6.12294911     16.11026071     26.10728804     36.10596171     46.10521064     56.10472724     66.10439004     76.10414142     86.10395051     96.10379931    106.10367657    116.10357495    126.10348943    136.10341645    146.10335344    156.10329848    166.10325012    176.10320724    186.10316895    196.10313455    206.10310347
     -1.44000001      6.09414608     16.08137466     26.07839334     36.07706449     46.07631234     56.07582839     66.07549087     76.07524205     86.07505100     96.07489970    106.07477689    116.07467522    126.07458965    136.07451664    146.07445361    156.07439863    166.07435025    176.07430736    186.07426906    196.07423465    206.07420356
     -1.43000001      6.06554330     16.05268856     26.04969863     36.04836725     46.04761403     56.04712953     66.04679169     76.04654267     86.04635149     96.04620009    106.04607721    116.04597549    126.04588988    136.04581684    146.04575377    156.04569878    166.04565038    176.04560747    186.04556916    196.04553474    206.04550364
     -1.42000001      6.03714076     16.02420241     26.02120388     36.01986999     46.01911571     56.01863066     66.01829251     76.01804328     86.01785197     96.01770047    106.01757753    116.01747575    126.01739010    136.01731703    146.01725394    156.01719892    166.01715051    176.01710759    186.01706926    196.01703483    206.01700373
     -1.41000001      6.00893844     15.99591622     25.99290911     35.99157272     45.99081738     55.99033179     65.98999332     75.98974390     85.98955245     95.98940086    105.98927784    115.98917602    125.98909033    135.98901722    145.98895411    155.98889907    165.98885064    175.98880770    185.98876937    195.98873492    205.98870381
     -1.40000001      5.98093634     15.96782997     25.96481432     35.96347543     45.96271904     55.96223291     65.96189413     75.96164451     85.96145292     95.96130124    105.96117816    115.96107628    125.96099055    135.96091741    145.96085427    155.96079921    165.96075077    175.96070782    185.96066947    195.96063502    205.96060390
     -1.39000001      5.95313447     15.93994368     25.93691950     35.93557813     45.93482070     55.93433403     65.93399493     75.93374511     85.93355340     95.93340162    105.93327847    115.93317654    125.93309077    135.93301760    145.93295444    155.93289936    165.93285090    175.93280793    185.93276957    195.93273511    205.93270398
     -1.38000001      5.92553280     15.91225733     25.90922465     35.90788082     45.90712234     55.90663513     65.90629573     75.90604571     85.90585387     95.90570200    105.90557878    115.90547679    125.90539099    135.90531779    145.90525460    155.90519950    165.90515102    175.90510804    185.90506967    195.90503520    205.90500406
     -1.37000001      5.89813133     15.88477094     25.88172978     35.88038348     45.87962397     55.87913623     65.87879652     75.87854631     85.87835433     95.87820237    105.87807908    115.87797705    125.87789121    135.87781797    145.87775476    155.87769964    165.87765115    175.87760815    185.87756977    195.87753529    205.87750414
     -1.36000001      5.87093006     15.85748449     25.85443488     35.85308614     45.85232559     55.85183733     65.85149731     75.85124690     85.85105479     95.85090274    105.85077939    115.85067731    125.85059142    135.85051816    145.85045492    155.85039978    165.85035127    175.85030826    185.85026987    195.85023538    205.85020422
     -1.35000001      5.84392897     15.83039799     25.82733995     35.82598877     45.82522721     55.82473842     65.82439809     75.82414749     85.82395525     95.82380311    105.82367969    115.82357756    125.82349164    135.82341834    145.82335508    155.82329992    165.82325140    175.82320837    185.82316997    195.82313547    205.82310430
     -1.34000001      5.81712807     15.80351143     25.80044500     35.79909140     45.79832881     55.79783950     65.79749887     75.79724808     85.79705571     95.79690348    105.79677999    115.79667781    125.79659185    135.79651853    145.79645524    155.79640006    165.79635152    175.79630848    185.79627006    195.79623555    205.79620438
     -1.33000001      5.79052733     15.77682482     25.77375002     35.77239400     45.77163040     55.77114057     65.77079964     75.77054866     85.77035617     95.77020384    105.77008029    115.76997806    125.76989206    135.76981871    145.76975540    155.76970020    165.76965164    175.76960859    185.76957016    195.76953564    205.76950446
     -1.32000002      5.76412677     15.75033815     25.74725501     35.74589659     45.74513198     55.74464163     65.74430040     75.74404924     85.74385662     95.74370420    105.74358059    115.74347831    125.74339227    135.74331889    145.74325555    155.74320034    165.74315176    175.74310870    185.74307026    195.74303573    205.74300454
     -1.31000002      5.73792635     15.72405143     25.72095998     35.71959917     45.71883355     55.71834269     65.71800117     75.71774981     85.71755706     95.71740456    105.71728088    115.71717855    125.71709248    135.71701907    145.71695571    155.71690047    165.71685188    175.71680881    185.71677035    195.71673581    205.71670462
     -1.30000002      5.71192609     15.69796465     25.69486491     35.69350173     45.69273512     55.69224374     65.69190192     75.69165038     85.69145751     95.69130492    105.69118117    115.69107880    125.69099268    135.69091924    145.69085586    155.69080061    165.69075200    175.69070891    185.69067045    195.69063590    205.69060470
     -1.29000002      5.68612596     15.67207782     25.66896982     35.66760427     45.66683667     55.66634479     65.66600267     75.66575094     85.66555795     95.66540527    105.66528146    115.66517904    125.66509289    135.66501942    145.66495602    155.66490074    165.66485212    175.66480902    185.66477054    195.66473598    205.66470477
     -1.28000002      5.66052596     15.64639092     25.64327470     35.64190680     45.64113821     55.64064583     65.64030342     75.64005151     85.63985839     95.63970562    105.63958175    115.63947928    125.63939309    135.63931959    145.63925617    155.63920087    165.63915224    175.63910912    185.63907064    195.63903607    205.63900485
     -1.27000002      5.63512609     15.62090397     25.61777956     35.61640931     45.61563974     55.61514686     65.61480416     75.61455206     85.61435882     95.61420597    105.61408204    115.61397952    125.61389330    135.61381977    145.61375632    155.61370101    165.61365235    175.61360923    185.61357073    195.61353615    205.61350492
     -1.26000002      5.60992633     15.59561695     25.59248438     35.59111181     45.59034126     55.58984788     65.58950489     75.58925262     85.58905925     95.58890632    105.58878232    115.58867975    125.58859350    135.58851994    145.58845647    155.58840114    165.58835247    175.58830933    185.58827082    195.58823623    205.58820500
     -1.25000002      5.58492667     15.57052988     25.56738918     35.56601429     45.56524277     55.56474890     65.56440562     75.56415317     85.56395968     95.56380666    105.56368260    115.56357999    125.56349370    135.56342011    145.56335662    155.56330127    165.56325258    175.56320943    185.56317091    195.56313632    205.56310507
     -1.24000002      5.56012710     15.54564274     25.54249394     35.54111675     45.54034427     55.53984990     65.53950635     75.53925371     85.53906011     95.53890700    105.53878288    115.53868022    125.53859389    135.53852028    145.53845676    155.53840139    165.53835270    175.53830953    185.53827100    195.53823640    205.53820515
     -1.23000002      5.53552762     15.52095554     25.51779868     35.51641919     45.51564576     55.51515091     65.51480707     75.51455425     85.51436053     95.51420734    105.51408316    115.51398045    125.51389409    135.51382045    145.51375691    155.51370152    165.51365281    175.51360963    185.51357109    195.51353648    205.51350522
     -1.22000002      5.51112822     15.49646827     25.49330339     35.49192162     45.49114724     55.49065190     65.49030778     75.49005479     85.48986095     95.48970768    105.48958344    115.48948068    125.48939428    135.48932062    145.48925705    155.48920165    165.48915292    175.48910973    185.48907118    195.48903656    205.48900529
     -1.21000002      5.48692887     15.47218095     25.46900807     35.46762404     45.46684871     55.46635289     65.46600849     75.46575532     85.46556137     95.46540801    105.46528371    115.46518091    125.46509448    135.46502078    145.46495720    155.46490178    165.46485303    175.46480983    185.46477127    195.46473664    205.46470537
     -1.20000002      5.46292959     15.44809355     25.44491272     35.44352643     45.44275017     55.44225387     65.44190919     75.44165585     85.44146178     95.44130834    105.44118398    115.44108114    125.44099467    135.44092095    145.44085734    155.44080190    165.44075314    175.44070993    185.44067136    195.44063672    205.44060544
     -1.19000002      5.43913034     15.42420609     25.42101734     35.41962881     45.41885162     55.41835484     65.41800989     75.41775638     85.41756219     95.41740867    105.41728425    115.41718136    125.41709486    135.41702111    145.41695748    155.41690202    165.41685325    175.41681003    185.41677144    195.41673680    205.41670551
     -1.18000002      5.41553113     15.40051857     25.39732193     35.39593118     45.39515305     55.39465581     65.39431058     75.39405690     85.39386259     95.39370900    105.39358452    115.39348158    125.39339505    135.39332127    145.39325762    155.39320215    165.39315336    175.39311012    185.39307153    195.39303687    205.39300558
     -1.17000002      5.39213194     15.37703098     25.37382649     35.37243352     45.37165448     55.37115676     65.37081127     75.37055742     85.37036300     95.37020932    105.37008478    115.36998181    125.36989523    135.36982143    145.36975776    155.36970227    165.36965347    175.36961022    185.36957162    195.36953695    205.36950565
     -1.16000002      5.36893276     15.35374332     25.35053101     35.34913585     45.34835590     55.34785771     65.34751195     75.34725793     85.34706340     95.34690964    105.34678504    115.34668202    125.34659542    135.34652159    145.34645790    155.34640239    165.34635358    175.34631031    185.34627170    195.34623703    205.34620572
     -1.15000002      5.34593359     15.33065559     25.32743551     35.32603817     45.32525730     55.32475866     65.32441263     75.32415844     85.32396379     95.32380996    105.32368530    115.32358224    125.32349560    135.32342175    145.32335804    155.32330251    165.32325368    175.32321041    185.32317179    195.32313710    205.32310579
     -1.14000002      5.32313440     15.30776779     25.30453998     35.30314046     45.30235870     55.30185959     65.30151330     75.30125894     85.30106419     95.30091027    105.30078556    115.30068246    125.30059579    135.30052190    145.30045817    155.30040263    165.30035379    175.30031050    185.30027187    195.30023718    205.30020585
     -1.13000002      5.30053519     15.28507992     25.28184441     35.28044274     45.27966008     55.27916052     65.27881397     75.27855944     85.27836458     95.27821058    105.27808582    115.27798267    125.27789597    135.27782206    145.27775831    155.27770275    165.27765389    175.27761059    185.27757195    195.27753725    205.27750592
     -1.12000002      5.27813594     15.26259198     25.25934882     35.25794500     45.25716145     55.25666144     65.25631463     75.25605994     85.25586496     95.25571089    105.25558607    115.25548288    125.25539615    135.25532221    145.25525844    155.25520286    165.25515399    175.25511068    185.25507203    195.25503733    205.25500599
     -1.11000002      5.25593665     15.24030397     25.23705319     35.23564724     45.23486281     55.23436235     65.23401528     75.23376043     85.23356535     95.23341120    105.23328632    115.23318309    125.23309632    135.23302237    145.23295857    155.23290298    165.23285410    175.23281077    185.23277212    195.23273740    205.23270606
     -1.10000002      5.23393730     15.21821588     25.21495753     35.21354947     45.21276416     55.21226326     65.21191593     75.21166092     85.21146573     95.21131151    105.21118657    115.21108330    125.21099650    135.21092252    145.21085870    155.21080309    165.21075420    175.21071086    185.21067220    195.21063747    205.21060612
     -1.09000002      5.21213788     15.19632772     25.19306184     35.19165168     45.19086550     55.19036416     65.19001658     75.18976141     85.18956611     95.18941181    105.18928682    115.18918351    125.18909668    135.18902267    145.18895883    155.18890321    165.18885430    175.18881095    185.18877228    195.18873755    205.18870619
     -1.08000002      5.19053838     15.17463949     25.17136612     35.16995387     45.16916683     55.16866505     65.16831721     75.16806189     85.16786648     95.16771211    105.16758707    115.16748371    125.16739685    135.16732282    145.16725896    155.16720332    165.16715440    175.16711104    185.16707235    195.16703762    205.16700625
     -1.07000002      5.16913878     15.15315118     25.14987037     35.14845605     45.14766815     55.14716593     65.14681785     75.14656236     85.14636685     95.14621241    105.14608731    115.14598391    125.14589702    135.14582296    145.14575909    155.14570343    165.14565450    175.14561113    185.14557243    195.14553769    205.14550631
     -1.06000002      5.14793907     15.13186279     25.12857458     35.12715820     45.12636946     55.12586681     65.12551847     75.12526283     85.12506722     95.12491270    105.12478755    115.12468412    125.12459719    135.12452311    145.12445922    155.12440354    165.12435459    175.12431122    185.12427251    195.12423776    205.12420638
     -1.05000002      5.12693924     15.11077433     25.10747876     35.10606034     45.10527075     55.10476768     65.10441910     75.10416330     85.10396758     95.10381299    105.10368779    115.10358431    125.10349736    135.10342325    145.10335934    155.10330365    165.10325469    175.10321130    185.10317259    195.10313783    205.10310644
     -1.04000002      5.10613927     15.08988579     25.08658291     35.08516246     45.08437204     55.08386854     65.08351971     75.08326376     85.08306794     95.08291328    105.08278803    115.08268451    125.08259753    135.08252340    145.08245947    155.08240376    165.08235479    175.08231139    185.08227266    195.08223790    205.08220650
     -1.03000002      5.08553916     15.06919717     25.06588703     35.06446457     45.06367331     55.06316939     65.06282032     75.06256422     85.06236830     95.06221357    105.06208826    115.06198471    125.06189769    135.06182354    145.06175959    155.06170387    165.06165488    175.06161147    185.06157274    195.06153796    205.06150656
     -1.02000002      5.06513888     15.04870848     25.04539111     35.04396665     45.04317457     55.04267024     65.04232093     75.04206468     85.04186866     95.04171385    105.04158849    115.04148490    125.04139785    135.04132368    145.04125971    155.04120397    165.04115497    175.04111156    185.04107281    195.04103803    205.04100663
     -1.01000002      5.04493842     15.02841970     25.02509516     35.02366872     45.02287583     55.02237108     65.02202153     75.02176513     85.02156901     95.02141413    105.02128872    115.02118509    125.02109802    135.02102382    145.02095983    155.02090408    165.02085507    175.02081164    185.02077289    195.02073810    205.02070669
     -1.00000002      5.02493778     15.00833084     25.00499917     35.00357077     45.00277707     55.00227191     65.00192212     75.00166558     85.00146935     95.00131441    105.00118895    115.00108528    125.00099818    135.00092396    145.00085995    155.00080418    165.00075516    175.00071172    185.00067296    195.00063816    205.00060675
     -0.99000002      5.00513693     14.98844190     24.98510315     34.98367280     44.98287830     54.98237273     64.98202271     74.98176602     84.98156970     94.98141469    104.98128918    114.98118547    124.98109834    134.98102409    144.98096007    154.98090429    164.98085525    174.98081180    184.98077304    194.98073823    204.98070680
     -0.98000002      4.98553587     14.96875288     24.96540710     34.96397481     44.96317951     54.96267354     64.96232330     74.96206646     84.96187004     94.96171496    104.96158940    114.96148566    124.96139849    134.96132423    144.96126019    154.96120439    164.96115534    174.96111188    184.96107311    194.96103829    204.96100686
     -0.97000002      4.96613456     14.94926378     24.94591102     34.94447681     44.94368072     54.94317435     64.94282387     74.94256689     84.94237038     94.94221523    104.94208962    114.94198584    124.94189865    134.94182436    144.94176030    154.94170449    164.94165543    174.94161196    184.94157318    194.94153836    204.94150692
